"Customer My Account Order Invoice View","סקירת חיובי הזמנות של לקוח"
"Customer My Account Order Shipment View","סקירת משלוחי הזמנות של לקוח"
"Customer My Account Order View","סקירת הזמנות של לקוח"
"Customer Name","שם לקוח"
"Customer\'s Current Activities","לקוח - פעולות נוכחיות"
"Date","תאריך"
"Date Shipped","תאריך שילוח"
"Default Status","סטאטוס ברירת מחדל"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","לוגו ברירת מחדל למסמכי PDF ו- HTML.<br />(jpeg, tiff, png)"
"Delete","מחק/מחיקה"
"Denied the payment online.","נדחה התשלום המקוון"
"Deny Payment","דחה תשלום"
"Description Message","הודעת תיאור"
"Discount","הנחה"
"Discount (%s)","הנחה (%s)"
"Discount Amount","גובה/כמות הנחה"
"Display Order ID in Header","הצג קוד הזמנה בכותרת עליונה"
"Edit","ערוך"
"Edit Order","ערוך הזמנה"
"Edit Order #%s","ערוך הזמנה #%s"
"Edit Order %s %s Address","ערוך כתובת הזמנה %s %s "
"Edit Order Status","ערוך סטאטוס הזמנה"
"Email","מייל"
"Email Copy of Credit Memo","שלח העתק זכות במייל"
"Email Copy of Invoice","שלח העתק חשבונית (אימייל)"
"Email Copy of Shipment","שלח העתק שילוח (אימייל)"
"Email Order Confirmation","שלח אישור הזמנה (אימייל)"
"Enable","אפשר"
"Enabled","פעיל"
"Error to Show in Shopping Cart","שגיאה לתצוגה בעגלת קניות"
"Excel XML","Excel XML"
"Excl. Tax","לא כולל מס"
"Expired","פג תוקף"
"Failed to cancel the billing agreement.","נכשל בביטול הסכם חיוב"
"Failed to create billing agreement for this order.","נכשל ביצירת הסכם חיוב עבור הזמנה זאת"
"Failed to finish billing agreement wizard.","נכשל בסיום אשף הסכם חיוב"
"Failed to send the order email.","נכשל בשליחת דוא""ל הזמנה"
"Failed to start billing agreement wizard.","נכשל בהתחלת אשף הסכם חיוב"
"Failed to update the payment.","נכשל בעדכון התשלום"
"Failed to update the profile.","נכשל בעדכון הפרופיל"
"Failed to void the payment.","נכשל בביטול תוקפו של"
"Fetch","השג"
"First Name","שם פרטי"
"From","מ"
"From Name","משם"
"From:","מ:"
"G.T. (Base)","G.T. (בסיס)"
"G.T. (Purchased)","G.T. (נרכש)"
"General Information","מידע כללי"
"Get Payment Update","קבל עדכון תשלום"
"Get Update","קבל עדכון"
"Get shipping methods and rates","קבל סוג שילוח ותעריפים"
"Gift Message","ברכה"
"Gift Message for This Order","הודעת ברכה עבור הזמנה זאת"
"Gift Message for the Entire Order","הודעת ברכה עבור ההזמנה כולה"
"Gift Message for this Order","ברכה להזמנה זו"
"Gift Options","אפשרויות ברכה"
"Grand Total","סה""כ כללי"
"Grand Total to be Charged","סה""כ סכום לחיוב"
"Guest","אורח"
"Hold","החזק/עצור/השהה"
"Hold action is not available.","לא ניתן לבצע השהיית פעולה"
"Hold order","השהה הזמנה"
"ID","קוד/ת.ז/זיהוי"
"ID #","ID #"
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s""","IPN ""הוחזר"". ההחזר שהופנה על ידי הסוחר. הערה שנרשמה אודות ההחזר של %s. קוד העברה ID: ""%s"""
"If empty, the default description above will be used.","אם ריק, יבוצע שימוש בתיאור שמתואר לעיל"
"If empty, the default error above will be used.","אם ריק, יבוצע שימוש בהודעת השגיאה שמצורפת לעיל"
"If the invoice was created offline, try creating an offline creditmemo.","אם החיוב נוצר בצורה לא מקוונת, נסה ליצור תזכיר אשראי לא מקוון"
"Incl. Tax","כולל מס"
"Information","מידע"
"Initial Fee","עמלה ראשונית"
"Initial Fees","עמלות ראשונות"
"Initial period payment","תשלום מחזור ראשוני"
"Invalid block: %s.","בלוק לא תקין: %s."
"Invalid carrier specified.","צוין שליח לא תקין "
"Invalid draw line data. Please define ""lines"" array.","פרטי ציור קו נתונים לא תקין. אנא הגדר ערכאת  ""קווים"" "
"Invalid entity model","מודול יישות לא תקין"
"Invalid item option format.","פורמט אפשרות פריט לא תקינה"
"Invalid qty to invoice item ""%s""","כמות לא תקינה לחיוב פריט ""%s"""
"Invalid qty to refund item ""%s""","כמות לא תקנה להחזר פריט ""%s"""
"Invalid qty to ship for item ""%s""","כמות לא תקינה למשלוח פריט ""%s"""
"Invalid renderer model","מודל renderer לא תקין"
"Invalid request for adding product to quote.","בקשה לא תקינה להוספת פריט לציטוט"
"Invoice","חשבונית"
"Invoice #","# חשבונית"
"Invoice # ","# חשבונית"
"Invoice #%1$s | %2$s | %4$s (%3$s)","חשבונית #%1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","# חשבונית %s"
"Invoice Comment Email Sender","הערת חשבונית לאימייל שולח"
"Invoice Comment Email Template","הערת חשבונית לתבנית אימייל"
"Invoice Comment Email Template for Guest","תבנית דוא""ל הערת חשבונית עבור מבקרים"
"Invoice Comments","חשבונית - הערות"
"Invoice Date","תאריך חשבונית: %s"
"Invoice Email Sender","חשבונית - אימייל השולח"
"Invoice Email Template","חשבונית - תבנית אימייל"
"Invoice Email Template for Guest","Invoice Email Template for Guest"
"Invoice Update","עדכון חשבונית"
"Invoice Update for Guest","עדכון חשבונית אורח"
"Invoice and Packing Slip Design","עיצוב חשבונית ורשימת מארז"
"Invoice and Ship","חייב ושלח"
"Invoice canceling problem.","שגיאה בביטול חשבונית"
"Invoice cannot be canceled.","לא ניתן לבטל את החשבונית"
"Invoice cannot be captured.","לא ניתן ללכוד את החשבונית"
"Invoice cannot be voided.","לא ניתן לבטל את תוקפה של החשבונית"
"Invoice capturing problem.","שגיאה בלכידת חשבונית"
"Invoice void problem","בעיית חשבונית ריקה"
"Invoice will be created without communication with payment gateway.","חשבונית תיווצר ללא קשר לשערי תשלום"
"Invoiced","נרשם בחשבונית"
"Invoices","חשבוניות"
"Is Closed","נסגר"
"Item","פריט"
"Item Status","סטטוס פריט"
"Item object is not specified.","לא צוין אובייקט פריט"
"Item options declaration error.","שגיאה בכרזת אפשרות מוצר"
"Item ordered qty","פריט - כמות מוזמנת"
"Item qty declaration error.","שגיאה בהכרזת כמות פריט"
"Items","פריטים"
"Items Invoiced","פריטים בחשבונית"
"Items Ordered","פריטים שהוזמנו"
"Items Refunded","פריטים שהוחזרו"
"Items Shipped","פריטים שנשלחו"
"Items maximum quantity or price do not allow checkout.","כמות מקסימלית של פריטים או סכום לא מאפשרים צ'ק אאוט"
"Items options declaration error.","שגיאה בהכרזת אפשרויות פריט"
"Items to Refund","פריטים להחזר"
"Items to Ship","פריטים לשילוח"
"Key","מפתח"
"Last Name","שם משפחה"
"Last Ordered Items","פריטי הזמנה אחרונה"
"Last status can\'t be unassigned from state.","לא ניתן לבטל ייחוס סטאטוס ממצב אחרון"
"Link to the New Order","קישור להזמנה חדשה"
"Link to the Previous Order","קישור להזמנה קודמת"
"Logo for HTML Print View","לוגו עבור תצוגת הדפה של HTML"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","לוגו עבור מסמכי HTML בלבד. אם ריק, יבוצע שימוש בברירת מחדל.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","לוגו עבור הדפסות PDF (200x50)"
"Manage","נהל"
"Maximum shipping amount allowed to refund is: %s","כמות מקסימלית של משלוח שלהחזר: %s"
"Message","הודעה"
"Message:","הודעה:"
"Minimum Amount","כמות מינימלית"
"Minimum Order Amount","כמות מינימלית להזמנה"
"Mixed","משולב/מעורבב"
"Move to Shopping Cart","העבר לעגלת הקניות"
"Move to Wishlist","עבור לרשימת החלומות"
"Multi-address Description Message","הודעת תיאור מרובת כתובות"
"Multi-address Error to Show in Shopping Cart","שגיאה מרובת כתובת לתצוגה בעגלת הקניות"
"My Orders","ההזמנות שלי"
"My Orders - Details","הזמנות שלי - פרטים"
"N/A","לא זמין"
"Name","שם"
"New","חדש"
"New Billing Agreement","הסכם חיוב חדש"
"New Credit Memo","תזכיר אשראי חדש"
"New Credit Memo for Guest","תזכיר אשראי חדש למבקר"
"New Invoice","חשבונית חדשה"
"New Invoice and Shipment for Order #%s","חשבונית ומשלוח חדש עבור ההזמנה #%s"
"New Invoice for Guest","חשבונית חדשה עבור המבקר"
"New Invoice for Order #%s","חשבונית חדשה עבור ההזמנה #%s"
"New Order","הזמנה חדשה"
"New Order Confirmation Email Sender","שולח דוא""ל אישור הזמנה חדשה"
"New Order Confirmation Template","תבנית אישור הזמנה חדשה"
"New Order Confirmation Template for Guest","תבנית אישור הזמנה חדשה עבור מבקרים"
"New Order RSS","RSS הזמנה חדשה"
"New Order Status","סטאטוס הזמנה חדשה"
"New Order for Guest","הזמנה חדשה עבור מבקר"
"New Shipment","שילוח/משלוח חדש"
"New Shipment for Guest","משלוח חדש עבור מבקר"
"New Shipment for Order #%s","משלוח חדש עבור ההזמנה #%s"
"Newsletter Subscription","ניוזלטר - רישום"
"No","לא"
"No Items","ללא פרטים"
"No Items To Refund","אין פריטים לביצוע החזר"
"No Payment Methods","אין/ללא שיטות תשלום"
"No detail for number ""%s""","אין פרטים אודות המספר ""%s"""
"No information available.","אין מידע זמין"
"No items","ללא פרטים"
"No order(s) were put on hold.","לא הועברו הזמנות למצב המתנה"
"No order(s) were released from holding status.","לא הועברו הזמנות ממצב המתנה"
"No ordered items","אין פריטים שהוזמנו"
"No shipping information available","אין פרטי משלוח זמינים"
"No valid transaction found for this payment review.","לא נמצאה העברה תקינה עבור סקירת התשלום"
"Nominal Items","פריטים נקובים"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","ניתן לבצע רכישה של פריט נקוב רק כפריט בודד בהזמנה. כדי להמשיך , אנא הסר את הפריטים הנוספים."
"Nominal order registered.","הזמנה נקובה נרשמה"
"Not Capture","לא נלכד"
"Not Initialized","לא ניזם"
"Not Notified","לא צוין"
"Not enough valid data to save the parent transaction ID.","אין מספיק מידע תקין לשמירת קו דID של העברה ראשית."
"Notification Not Applicable","הודעה לא יישימה"
"Notified","הודעה הועברה"
"Notify Customer by Email","עדכן את הלקוח באמצעות דוא""ל"
"Number","מספר"
"Number of Invoiced Orders","מספר הזמנות שחויבו"
"Number of Orders","כמות הזמנות"
"Number of Refunded Orders","מספר הזמנות הוחזרו"
"Offline Refunded","החזרים לא מקוונים"
"On Hold","בהמתנה"
"Online Refunded","החזרים מקוונים"
"Order","הזמנה"
"Order #","מס' הזמנה"
"Order # ","מס' הזמנה"
"Order # %s","הזמנה # %s"
"Order # %s %s | %s","הזמנה # %s %s | %s"
"Order #%s","מס' הזמנה %s"
"Order #%s - %s","הזמנה מס' %s - <small><em>%s</em></small>"
"Order API","ממשק ניהול הזמנות"
"Order Address Information","פרטי כתובת הזמנה"
"Order Comment","הערת הזמנה"
"Order Comment Email Sender","הערת שולח דוא""ל הזמנה"
"Order Comment Email Template","תבנית דוא""ל הערת הזמנה"
"Order Comment Email Template for Guest","תבנית דוא""ל של הזמנה ללקוח"
"Order Comments","הערות הזמנה"
"Order Credit Memos","הזמנה - החזרים"
"Order Currency:","מטבע הזמנה:"
"Order Date","תאריך הזמנה"
"Order Date (%s)","תאריך הזמנה (%s)"
"Order Date: ","תאריך הזמנה:"
"Order Date: %s","תאריך הזמנה: %s"
"Order Details","פרטי ההזמנה"
"Order Grand Total","הזמנה - סה""כ"
"Order History","היסטוריית הזמנה"
"Order History Info","פרטי היסטוריית המזנה"
"Order ID","קוד הזמנה"
"Order Information","הזמנה - מידע"
"Order Invoices","חשבוניות הזמנה"
"Order Shipments","הזמנה - משלוחים"
"Order State","מצב הזמנה"
"Order Status","סטטוס הזמנה"
"Order Status Information","פרטי סטאטוס הזמנה"
"Order Statuses","מצב הזמנות"
"Order Subtotal","סך ביניים להזמנה"
"Order Taxes Report Grouped by Tax Rates","דוחות מס מקובצים לפי שיעורי מס של הזמנה"
"Order Total","סה""כ להזמנה"
"Order Totals","סיכום הזמנה"
"Order Update","עידכון הזמנה"
"Order Update for Guest","עדכון הזמנה עבור לקוח"
"Order View","מבט הזמנה"
"Order does not allow to be canceled.","לא ניתן לבטל הזמנה"
"Order invoice","חשבונית הזמנה"
"Order is suspended as its capture amount %s is suspected to be fraudulent.","ההזמנה  %s הושהתה מכיוון שלכידת הכמות חשודה."
"Order object is not specified.","לא צוין אובייקט הזמנה"
"Order saving error: %s","שמירת הזמנה, שגיאה: %s"
"Order shipments","הזמנה - משלוחים"
"Order status does not exist.","סטאטוס הזמנה לא קיים"
"Order status with the same status code already exist.","סטאטוס הזמנה עם קוד סטאטוס זההכבר קיים"
"Order was placed using %s","ההזמנה בוצעה באמצעות %s"
"Ordered","הוזמן"
"Ordered amount of %s.","כמות מוזמנת של %s."
"Ordering amount of %s is pending approval on gateway.","הזמנה של  %s כמויות  ממתינה."
"Orders","הזמנות"
"Original Price","מחיר מקורי"
"Original order item that recurring payment profile correspondss to.","פריט הזמנה מקורי של תשלום פרופיל חוזר תואם ל "
"PDF Credit Memos","צור PDF להחזרים"
"PDF Invoices","צור PDF לחשבוניות"
"PDF Packingslips","צור PDF לרשימת מארז"
"PDF Print-outs"," תדפיס PDF"
"PDF object is not specified.","פריט PDF לא צוין."
"PDF page object is not specified.","לא צוין אובייקט דף PDF"
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","מודול כולל של PDF צריך לכלול  Mage_Sales_Model_Order_Pdf_Total_Default"
"Packingslip # ","רשימת אריזה #"
"Paid","שולם"
"Paid Amount","כמות ששולמה"
"Parent Transaction ID","קוד ID של העברה ראשית"
"Parent transaction ID must have a transaction ID.","קוד ID של העברה ראשית חייב להכיל קוד העברת ID"
"Partial","חלקי"
"Payment Failed","תשלום נכשל"
"Payment Information","מידע על תשלום"
"Payment Method","שיטת התשלום"
"Payment Method Name","שם שיטת שלום"
"Payment Method:","שיטת תשלום:"
"Payment Review","סקירת תשלום:"
"Payment disallow storing objects.","תשלום לא מאשר אחסון אובייקטים"
"Payment transactions disallow storing objects.","העברת תשלום לא מאפשר אחסון אובייקטים"
"Payment type","סוג תשלום"
"Payment update has been made.","עדכון תשלום בוצע בהצלחה"
"Pending","בהמתנה"
"Pending Payment","תשלום בהמתנה"
"Period","תקופה"
"Place Order Using Billing Agreements","בצע הזמנה באמצעות הסכמי חיוב"
"Placed from IP","מוקם מ IP"
"Please Select Products to Add","אנא, בחר מוצרים להוספה"
"Please Select a Customer","אנא, בחר לקוח"
"Please Select a Store","אנא, בחר חנות"
"Please define PDF object before using.","אנא בחר אובייקט PDF לפני שימוש"
"Please enter positive number in this field.","אנא , הכנס ערך כמותי חיובי לשדה זה"
"Please specify a valid grid column alias name that exists in grid table.","אנא ציין שם כינוי תקין עבור עמודת grid אשר קיימת בטבלת grid"
"Price","מחיר"
"Print","הדפס"
"Print All","הדפס הכל"
"Print All Invoices","הדפסת כל החשבוניות"
"Print All Refunds","הדפס את כל ההחזרים"
"Print All Shipments","הדפס את כל המשלוחים"
"Print Credit Memos","הדפס החזרים"
"Print Invoice","הדפסת הזמנה"
"Print Invoices","הדפס חשבוניות"
"Print Order","הדפס המזנה"
"Print Order # %s","הדפס הזמנה # %s"
"Print Packingslips","הדפס רשימות מארז"
"Print Refund","הדפס החזר"
"Print Shipment","הדפס משלוח"
"Processing","מעבד"
"Product","מוצר"
"Product Name","שם המוצר"
"Products","מוצרים"
"Products Bestsellers Report","דוח המוצרים הנמכרים ביותר"
"Products in Comparison List","מוצרים ברשימת השוואה"
"Profile #%s","פרופיל #%s"
"Profile Information","מידע פרופיל"
"Profile State","מצב פרופיל"
"Profit","רווח"
"Promotion Coupons Usage Report","דוח שימוש בקופוני קידום"
"Proper payment object must be set.","חובה לציין אובייקט תשלום תקין"
"Purchased From","נקנה מ"
"Purchased From (Store)","נרכש מ (חנות)"
"Purchased Item","פריט שנרכש"
"Purchased On","נקנה בתאריך/נקנה ב"
"Qty","כמות"
"Qty Invoiced","כמות בחשבונית"
"Qty Ordered","כמות מוזמנת"
"Qty Shipped","כמות שמשלחה"
"Qty To Add","כמות להוספה"
"Qty to Add","כמות להוספה"
"Qty to Invoice","כמות לחשבונית"
"Qty to Refund","כמות להחזר"
"Qty to Ship","כמות למשלוח"
"Quantity Ordered","כמות מוזמנת"
"Quote item id is not received.","קוד ID של פריט מזוהה לא התקבל"
"Quote item is not loaded.","פריט מזוהה לא נטען"
"Rate","שיעור"
"Recent Orders","הזמנות אחרונות"
"Recently Compared Products","מוצרים שהושוו לאחרונה"
"Recently Viewed","נצפו לאחרונה"
"Recently Viewed Products","מוצרים שנצפו לאחרונה"
"Recurring Profile # %s","פרופיל חוזר # %s"
"Recurring Profile Initial Fee","עמלה ראשונית של פרופיל חוזר"
"Recurring Profiles","פרופילים חוזרים"
"Recurring Profiles (beta)","פרופילים חוזרים (בטא)"
"Reference ID","קוד ID של מפנה"
"Reference ID:","קוד ID של מפנה:"
"Refresh","רענן"
"Refund","החזר כספי"
"Refund #","החזר #"
"Refund #%s","החזר #%s"
"Refund Amount","גובה החזר"
"Refund Offline","החזר לא מקוון"
"Refund Shipping","החזר משלוח"
"Refund Shipping (Excl. Tax)","החזר משלוח ( לא כולל מס)"
"Refund Shipping (Incl. Tax)","החזר משלוח (כולל מס)"
"Refund Totals","סה""כ החזרים"
"Refunded","הוחזר"
"Refunded amount of %s offline.","כמות החזר לא מקוונת %s ."
"Refunded amount of %s online.","כמות החזר  מקוונת %s ."
"Refunds","החזרים"
"Registered a Void notification.","נרשמה הערה שפגה תוקף"
"Registered notification about approved payment.","נרשמה הערה לגבי תשלום שאושר"
"Registered notification about captured amount of %s.","נרשמה הערה לגבי כמות שנלכדה עבור %s."
"Registered notification about denied payment.","נרשמה הערה לגבי תשלום שנדחה"
"Registered notification about refunded amount of %s.","נרשמה הערה לגבי כמות החזר של %s."
"Registered update about approved payment.","עדכון נרשם לגבי תשלום משופר."
"Registered update about denied payment.","עדכון נרשם  לגבי תשלום שנדחה"
"Regular Payment","תשלום רגיל"
"Related Orders","הזמנות קשורות"
"Remove","הסר"
"Remove Coupon Code","הסר קוד קופון"
"Remove tracking number","הסר מספר מעקב"
"Reorder","הזמן מחדש"
"Retrieve invoice info","אחזר פרטי חשבונית"
"Retrieve invoice information","אחזר פרטי חשבונית"
"Retrieve list of invoices by filters","אחזר רשימת חשבוניות לפי מסננים"
"Retrieve list of orders by filters","אחזר רשימת הזמנות לפי מסננים"
"Retrieve list of shipments by filters","אחזר רשימת משלוחים לפי מסננים"
"Retrieve order information","אחזר פרטי הזמנה"
"Retrieve orders info","אחזר פרטי הזמנות"
"Retrieve shipment info","אחזר פרטי משלוח"
"Retrieve shipment information","אחזר פרטי משלוח"
"Return to Stock","חזור למלאי"
"Returned","הוחזר"
"Revenue","פדיון"
"Row Subtotal","סיכום ביניין של שורות"
"Row Total","סה""כ שורה"
"SHIP TO:","שלח אל:"
"SKU","מק""ט"
