"App Information","פרטי אפליקציה"
"App Name","שם אפליקציה"
"App Stores","חנויות אפליקציה"
"App Submission History","היסטורית רישום אפליקציה"
"App Title","כותרת אפליקציה"
"App code required.","קוד אפליקציה נדרש"
"App does not exist.","אפליקציה לא קיימת"
"App has been deleted.","האפליקציה נמחקה"
"App has been saved.","האפליקציה נשמרה"
"App has been submitted.","ביצעת רישום לאפליקציה"
"App model not loaded.","מודל אפליקציה לא נטען."
"App with specified code does not exist.","אפליקציה עם קוד שהוזן לא קיימת."
"Appears in the info section of your app (example: Copyright 2010 – Your Company, Inc.)","מופיע במקטע אודות האפליקציה שלך (לדוגמא: Copyright 2010 – Your Company, Inc.)"
"Application","אפליקציה"
"Application Key","מפתח אפליקציה"
"Application Master Secret","סוד ראשי של אפליקציה"
"Application Name","שם אפליקציה"
"Application Secret","סוד אפליקציה"
"Apply will automatically resize this image for display in the App Store and on users’ devices.  A gloss (i.e. gradient) will also be applied, so you do not need to apply a gradient.  Image must be at least 512x512","הפעלה תתאים אוטומטית את התמונה לתצוגה בחנות אצל כלל המשתמשים. כל ההתאמות יבוצעו באופן אוטומטי ואין צורך להפעיל gradient. התמונה חייבת להיות לפחות 512x512"
"Are you sure you whant to cancel a message?","האם אתה שבטוח שאתה רוצה למחוק את ההודעה?"
"Are you sure you whant to delete a message?","האם אתה שבטוח שאתה רוצה למחוק את ההודעה?"
"Are you sure you what to cancel selected records?","האם אתה בטוח שאתה רוצה לבטל את הרשומות הנבחרות?"
"Are you sure you what to delete selected records?","האם אתה בטוח שאתה רוצה למחוק את הרשומות שנבחרו?"
"Authentication complete.","תהליך אישור הסתיים"
"Back","חזור"
"Back to App Edit","חזור לעריכת אפליקציה"
"Background Color","צבע רקע"
"Banner on Home Screen","באנר בתצוגת בית"
"Banner on Home Screen image missing.","באנר בתצוגת בית כאשר התמונה חסרה"
"Billing address has been set.","הוגדרה כתובת לחיוב"
"Buy %1$s for %2$s","קנה %1$s עבור %2$s"
"Buy %1$s for %2$s (%3$s incl. tax) each","קנה %1$s עבור %2$s (כולל מס %3$s) ליחידה"
"Buy %1$s for %2$s each","קנה %1$s עבור %2$s ליחידה"
"Buyer country is not allowed by store.","המדיה של הקונה לא מאושרת על ידי החנות"
"Cache Lifetime (seconds)","Cache אורך חיי (שניות)"
"Cache Management","ניהול זכרון מטמון"
"Can\'t add item to shopping cart.","לא ניתן להוסיף פריט לעגלת קניות"
"Can\'t apply the coupon code.","לא ניתן להפעיל קוד קופון"
"Can\'t copy file ""%s"" to ""%s"".","לא ניתן להעתיק קובץ  ""%s"" ל ""%s""."
"Can\'t create wishlist.","לא ניתן ליצור רשימת משאלות"
"Can\'t load XML.","לא ניתן לטעון XML."
"Can\'t load application with code ""%s""","לא ניתן לטעון אפליקציה עם קוד ""%s"""
"Can\'t open submission form.","לא ניתן לפתוח טופס רישום"
"Can\'t read file ""%s"".","לא ניתן לקרוא קובץ ""%s""."
"Can\'t remove the item.","לא ניתן להסיר את הפריט"
"Can\'t reset theme.","לא ניתן לאחזר תבנית עיצוב"
"Can\'t save address.","לא ניתן לשמור כתובת"
"Can\'t save the customer.","לא ניתן לשמור את הלקוח."
"Can\'t save theme.","לא ניתן לשמור תבנית עיצוב"
"Can\'t show configuration.","לא ניתן להציג תצוגה"
"Can\'t specify product.","לא ניתן לבחור במוצר"
"Can\'t submit application.","לא ניתן לבצע רישום של אפליקציה"
"Can\'t update cart.","לא ניתן לעדכן עגלת קניות"
"Can\'t write to file ""%s"".","לא ניתן לכתוב על הקובץ ""%s""."
"Cancel","בטל"
"Canceled","בוטל"
"Cancelled","בוטל"
"Cannot load theme ""%s"".","לא ניתן לטעון תבנית עיצוב ""%s""."
"Cannot save theme ""%s"". Incorrect data received","לא ניתן לשמור את תבנית העיצוב ""%s"". התקבל מידע לא תקין"
"Card Verification Number","מספר CVV של הכרטיס"
"Card verification number is wrong","מספר אישור כרטיס שגוי"
"Carrier","משלח"
"Cart","עגלת קניות"
"Cart has been updated.","עגלת קניות עודכנה בהצלחה"
"Cart has some errors.","יש מספר שגיאות בעגלת הקניות"
"Cart is empty.","עגלת הקניות ריקה"
"Catalog Only App?","אפליקציית קטלוג בלבד"
"Category Button Color","צבע כפתור קטגוריה"
"Category Item Background Color","צבע רקע כפתור קטגוריה"
"Chairs","מושבים"
"Change Orientation","שנה אוריינטציה"
"Change Password","שנה סיסמא"
"Changes have been saved to theme.","השינויים בתבנית העיצוב נשמרו."
"Checkout has been initialized.","תהליך צ'ק אאוט החל."
"City","עיר"
"Color Themes","צבעי תבנית עיצוב"
"Colors","צבעים"
"Company","חברה"
"Completed","הסתיים"
"Confirm New Password","אשר סיסמא חדשה"
"Confirm Password","אימות סיסמא"
"Contact Email","Contact Email"
"Contact Information","מידע ליצירת קשר"
"Content","תוכן"
"Copyright","זכויות יוצרים"
"Copyright Page Logo"," דף לוגו זכויות יוצרים"
"Copyright Page Logo <br />(iPhone 4 retina)"," דף לוגו זכויות יוצרים <br />(iPhone 4 retina)"
"Copyright page logo"," דף לוגו זכויות יוצרים"
"Country","ארץ"
"Country options don\'t recognized for ""%s"".","אפשרות המדינה לא מוכרת עבור ""%s""."
"Coupon code %s is not valid.","קוד הקופון  %s לא תקין."
"Coupon code %s was applied.","קוד קופון %s הופעל."
"Coupon code is empty.","קוד קופון ריק."
"Coupon code was canceled.","קוד קופון בוטל"
"Creating a Template is allowed only for applications which have device type iPhone.","יצירת תבנית מותרת אך ורק לאפליקציות עבור iPhone . "
"Credit Card Number","מספר כרטיס אשראי"
"Credit Card Type","סוג כרטיס אשראי"
"Credit card number does not match credit card type.","מספר כרטיס אשראי לא תואם את סוג הכרטיס."
"Current Password","סיסמא נוכחית"
"Currently, PayPal MEP is not available for the Android application","כרגע, PayPal MEP לא אפשרי עבור אפליקציות אנדרואיד"
"Custom App Icon","אייקון אפליקציה מותאם."
"Custom App Icon <br />(iPhone 4 retina)","אייקון אפליקציה מותאם. <br />(iPhone 4 retina)"
"Custom Colors","צבעים מותאמים אישית"
"Custom application icon","אייקון אפליקציה מותאם"
"Customer authentication problem.","שגיאה באישור לקוח."
"Customer email not specified.","לא צוין דוא""ל לקוח."
"Customer logout problem.","שיגאה בהתנתקות לקוח."
"Customer not logged in.","לקוח לא מחובר"
"Date Created","תאריך יצירה"
"Date Submitted","תאריך רישום"
"Date Updated","תאריך עדכון/תאריך עודכן"
"Default Billing Address","כתובת ברירת המחדל לחיוב"
"Default Shipping Address","כתובת ברירת המחדל למשלוח"
"Default Theme","תבנית עיצוב ברירת מחדל"
"Delete","מחק/מחיקה"
"Deleted","נמחק"
"Description","תיאור"
"Description that appears in Android Market. %s chars maximum. ","תיאור שמופיע בחנות אנדרויג .מקסימום  %s תווים. "
"Description that appears in the iTunes App Store. %s chars maximum. ","תיאור שמופיע בחנות אפליקציות  iTunes  .מקסימום  %s  תווים. "
"Deselect All","בטל בחירה מרובה"
"Design","עיצוב"
"Device","מכשיר"
"Device Information","פרטי מכשיר"
"Device Type","סוג מכשיר"
"Device doesn\'t recognized. Unable to load a template.","מכשיר לא מוכר. לא ניתן לטעון תבנית."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","מכשיר לא מוכר: ""%s"". לא ניתן לטעון עזרה."
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","מכשיר לא מוכר: ""%s"" .לא ניתן לטעון תצוגת מודל."
"Edit","ערוך"
"Edit AirMail Message","ערוך הודעת  AirMail "
"Edit AirMail Message Queue #%s","ערוך תור הודעות  AirMail  #%s"
"Edit App ""%s""","ערוך אפליקציה ""%s"""
"Edit Filter","ערוך מסנן"
"Edit Template ""%s""","ערוך תבנית ""%s"""
"Email","מייל"
"Email Address","כתובת אי-מייל"
"Enable AirMail Message Push notification","אפשר הודעת דחיפה של  AirMail "
"Enable Facebook","אפשר Facebook"
"Enable Flurry Analytics","אפשר Flurry Analytics"
"Enable Flurry Analytics for the merchant.","אפשר Flurry Analytics עבור הסוחר."
"Enable LinkedIn","אפשר LinkedIn"
"Enable Standard Checkout","אפשר צ'ק אאוט רגיל"
"Enable Twitter","אפשר Twitter"
"Error while processing file ""%s"".","שגיאה בעיבוד הקובץ ""%s""."
"Error while reading data from Payment Bridge. Please, try again.","שגיאה במהלך קריאת מידע מ Payment Bridge. אנא, נסה שנית."
"Error while uploading file ""%s"".","שגיאה במהלך העלאת הקובץ ""%s""."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","שגיאה בהעלאת הקובץ ""%s"". סוג קובץ לא נתמך . רק קבצים מסוג  ""jpg"", ""jpeg"", ""gif"", ""png"" נתמכים."
"Error.","שגיאה."
"Expiration Date - Month","תאריך יציאה מתוקף - חודש"
"Expiration Date - Year","תאריך יציאה מתוקף - שנה"
"Extensions","הרחבות /תוספות"
"FILTERS APPLIED","מסננים הופעלו"
"Facebook API","Facebook  ממשק ניהול"
"Facebook Application ID"," קוד אפליקציית Facebook "
"Fax","פקס"
"File can\'t be uploaded.","לא ניתן להעלות קובץ"
"File doesn\'t exist ""%s"".","קובץ לא קיים ""%s""."
"First Name","שם פרטי"
"Flurry API Code"," ממשק ניהול קוד Flurry "
"Flurry Analytics","Flurry Analytics"
"Flurry Analytics Site","Flurry Analytics Site"
"Fonts","גופנים"
"Free","חינם"
"Funk Leaf","Funk Leaf"
"General","כללי"
"Get Activation Key","קבלת מפתח הפעלה"
"Get Content from CMS Page","קבל תוכן מדף CMS "
"Grand Total (Excl. Tax)","סה""כ  (לא לכלול מס)"
"Grand Total (Incl. Tax)","סה""כ  (כלול)"
"Guest","אורח"
"Header Background Color","צבע רקע של כותר עליון"
"Header Font Color","צבע גופן של כותר עליון"
"High Resolution Application Icon","אייקון אפליקציה ברזולוציה גבוה"
"Home","דף הבית"
"Hot Red","Hot Red"
"ID","קוד/ת.ז/זיהוי"
"Icon that will appear on the user\'s device after they download your app. Recommended size: 48px x 48px.",": 48px x 48px.אייקון שיופיע במכשיר הלקוח אחרי שהוא יוריד את האפליקציה שלך. גודל מומלץ"
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px.","אייקון שיופיע במכשיר הלקוח אחרי שהוא יוריד את האפליקציה שלך. אין צורף לבצע התאמת גבולות תמונה (הדבר נעשה באופן אוטומטי על ידי Apple). גודל מומלץ: 72px x 72px."
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px.","אייקון שיופיע במכשיר הלקוח אחרי שהוא יוריד את האפליקציה שלך. אין צורף לבצע התאמת גבולות תמונה (הדבר נעשה באופן אוטומטי על ידי Apple). גודל מומלץ: 114px x 114px."
"Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi.","אייקון שיופיע במכשיר הלקוח אחרי שהוא יוריד את האפליקציה שלך.  אין צורף לבצע התאמת גבולות תמונה הדבר נעשה באופן אוטומטי על ידי Apple).  גודל מומלץ: 57px x 57px at 72 dpi."
"Icons","איילקוחות"
"If leave this field empty, the message will be sent immediately","ההודעה תשלח באופן מיידי אם תשאיר שדה זה ריק."
"If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","אם אתה רוצה לחסום cache באפליקצייה, השאר את השדה ריק. שים לב! זמן הטעינה של כל דף עולה כתוצאה מפעולה זאת."
"Image file was not found.","קובץ תמונה לא נמצא"
"Image that appears on first screen while your app is loading. Required size: 1024px x 768px.","התמונה שמוצגת בזמן טעינת האפליקציה שלך. גודל נדרש: 1024px x 768px."
"Image that appears on first screen while your app is loading. Required size: 320px x 455px.","התמונה שמוצגת בזמן טעינת האפליקציה שלך. גודל נדרש: 320px x 455px."
"Image that appears on first screen while your app is loading. Required size: 320px x 460px.","התמונה שמוצגת בזמן טעינת האפליקציה שלך. גודל נדרש: 320px x 460px."
"Image that appears on first screen while your app is loading. Required size: 640px x 920px.","התמונה שמוצגת בזמן טעינת האפליקציה שלך. גודל נדרש: 640px x 920px."
"Image that appears on first screen while your app is loading. Required size: 768px x 1024px.","התמונה שמוצגת בזמן טעינת האפליקציה שלך. גודל נדרש: 768px x 1024px."
"Images","תמונות"
"In Queue","בתור "
"In Stock","במלאי"
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","כדי לרשום את האפליקציה שלך מחדש , עליך תחילה לרכוש  <a href=""%s"" target=""_blank"">%s</a> מ MagentoCommerce"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","אם אתה רוצה לרשום את הפליקציה שלך, עליך תחילה לרכוש  <a href=""%s"" target=""_blank"">%s</a> מ MagentoCommerce"
"Inactive Tabs","כבה לשונית"
"Invalid XML."," XML לא תקין"
"Invalid current password.","סיסמא נוכחית לא תקינה"
"Invalid customer data.","פרטי לקוח לא תקינים"
"Invalid data.","מידע לא תקין"
"Invalid email address.","כתובת דוא""ל אל תקינה"
"Invalid item or wishlist.","רשימת משאלות או פריט לא תקין"
"Invalid login or password.","משתמש או סיסמא שגויים"
"Invalid shipping method.","שיטת משלוח לא תקינה"
"Issue Number","מספר גיליון/מהדורה"
"It\'s not allowed to delete submitted application.","לא ניתן למחוק אפליקציה שנוספה"
"Item has been added to cart.","פריט התווסף לעגלת קניות"
"Item has been deleted from cart.","פריט נמחק מעגלת קניות"
"Item has been removed from wishlist.","פריט הוסר מרשימת קניות"
"Items were updated. But can\'t update wishlist.","הפריטים עודכנו. אך לא ניתן לעדכן רשימת משאלות"
"Key","מפתח"
"Keywords","מילות מפתח"
"Label","תוית"
"Large iTunes Icon","אייקון iTunes גדול"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","אייקון גדול שמופיע בחנות אפליקציות  iTunes . אין צורך לבצע התאמות גבולות תמונה  (הדבר נעשה באופן אוטומטי על ידי Apple). Required size: 512px x 512px."
"Last Name","שם משפחה"
"LinkedIn API"," ממשק ניהול LinkedIn"
"LinkedIn API Key"," מפתח ממשק ניהול LinkedIn"
"LinkedIn Secret Key"," מפתח סודי של LinkedIn "
"Loader Splash Screen","Loader Splash Screen"
"Loader Splash Screen <br />(iPhone 4 retina)","Loader Splash Screen <br />(iPhone 4 retina)"
"Loader Splash Screen <br />(landscape mode)","Loader Splash Screen <br />(landscape mode)"
"Loader Splash Screen <br />(portrait mode)","Loader Splash Screen <br />(portrait mode)"
"Loading Preview...","טוען תצוגה מקדימה..."
"Locations","מיקומים"
"Log In","התחבר"
"Login and password are required.","סיסמא והתחברות נדרשים"
"Logo in Header","לוגו בכותר עליון"
"Logo in Header image missing.","חסרה תמונת לוגו בכותר עליון"
"Logout complete.","התנתקות בוצעה"
"MEP is PayPal's native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP הוא צ'ק אאוט של  PayPal's עבור  iPhone. אתה יכול לבחור להשתמש ב MEP בנוסף לצ'ק אאוט רגיל, או להשתמש בכך כשיטת הצ'ק אאוט היחידה  עבור  Magento mobile. PayPal MEP מצריך <a href=""%s"">PayPal חשבון עסקי ב</a>"
"Mailbox title","כותרת תיבת דואר"
"Main Tabs","לשוניות ראשיות"
"Make Inactive","הפוך ללא פעיל"
"Make this app available in the following territories","אפשר את האפליקציות במיקומים הבאים"
"Manage Apps","ניהול אפליקציות"
"Manage Mobile App","נהל אפליקציות לניידים"
"Maximum length is 140","אורך מקסימלי הוא  140"
"Maximum length is 255","אורך מקסימלי הוא 255"
"Merchant Label","תווית סוחר"
"Message Queue","תור הודעה"
"Message Settings","הגדרות הודעה"
"Message Templates","תבניות הודעה"
"Message Title","כותרת הודעה"
"Message Type","סוג הודעה"
"Message can be edited when status of the message is ""IN QUEUE"" only.","ניתן לערוך את ההודעה רק כאשר סטאטוס ההודעה הוא  ""בתור"" בלבד."
"Message content","תוכן הודעה"
"Message title","כותרת הודעה"
"Mobile","נייד"
"More","עוד"
"More Info","מידע נוסף"
"More Tabs","לשוניות נוספות"
"Name on Card","שם בעל הכרטיס"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","השם שמופיע מתחת לאפליקציה שלך לאחר ההורדה. אנחנו ממליצים על שם שלקוחותיך יכירו באורך 10-12 תווים. מקסימום  %s תווים."
"New AirMail Message","הודעת AirMail חדשה"
"New AirMail Message Queue","תור הודעת AirMail חדשה"
"New App","אפליקציה חדשה"
"New Password","סיסמא חדשה"
"New Template","תבנתי חדשה"
"Nickname","כינוי"
"No items were specifed to update.","לא צוינו פריטים לעדכון"
"No items were updated.","לא עודכנו פריטים"
"No product selected.","לא נבחרו מוצרים"
"No such file ""%s"".","לא קיים קובץ ""%s""."
"Not Submitted","לא נרשם"
"Notice","שים לב"
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","לפחות מילת מפתח אחת שמתארת את האפליקציה שלך. מילות המפתח מותאמות לחיפושים של משתמשים בחנות האפליקציות ועוזרת בקבלת תוצאות רלוונטיות לחיפוש . הפרד את מילות המפתח בפסיקים. 100 תווים מקסימום."
"Onepage checkout is disabled.","צ'ק אאוט בדף יחיד לא מופעל."
"Only free apps are allowed in this version.","רק אפליקציות חינמיות אפשריות בגרסה זאת"
"Only registered users can write reviews. Please, log in or register.","רק משתמשים רשומים יכולים לכתוב תגובות. אנא, התחבר או הרשם."
"Options menu items","אפשרויות פרטי תפריט"
"POST data is not valid.","פרסום מידע לא אפשרי"
"Pages","דפים"
"Password","סיסמא"
"Password fields cannot be empty.","שדות מידע לא יכולים להיות ריקים"
"PayPal Mobile Embedded Payment (MEP)","תשלום PayPal נייד (MEP)"
"Payment Bridge module unavailable.","מודול תשלום  Bridge לא אפשרי."
"Payment Method has been set.","שיטת תשלום הוגדרה"
"Payment Methods","שיטות תשלום"
"Payment method was successfully set.","שיטת תשלום הוגדה בהצלחה"
"Paypal Merchant Account Email.","דוא""ל חשבון לקוח Paypal"
"Paypal Merchant Account Username.","שם משתמש לקוח Paypal"
"Please Select Application","אנא בחר אפקליציה"
"Please Select Device Type","אנא בחור סוג מכשיר"
"Please agree to all the terms and conditions before placing the order.","אנא הסכם לתנאי השימוש לפני ביצוע ההזמנה"
"Please enter ""App Title"".","אנא הכנס ""כותרת אפליקציה"""
"Please enter issue number or start date for switch/solo card type.","אנא הכנס מספר פנייה, או תאריך התחלה עבור סוג כרטיס switch/solo "
"Please enter the Activation Key.","אנא הכנס מפתח הפעלה"
"Please enter the Copyright.","אנא הכנס Copyright."
"Please enter the Description.","אנא הכנס את התיאור"
"Please enter the Price.","אנא הכנס את המחיר"
"Please enter the Resubmission Key.","אנא הכנס את מפתח הרישום מחדש"
"Please enter the Title.","אנא הכנס את הכותרת"
"Please make sure your passwords match.","יש לוודא שהסיסמאות זהות."
"Please select at least one country.","אנא בחר לפחות מדינה אחת."
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","אנא , העלה תמונה עבור  ""אפליקצית רקע (מצב רקע)"" שדה מלשונית עיצוב."
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","אנא , העלה תמונה עבור ""אפליקצית רקע (מצב פורטרט)"" שדה מלשונית עיצוב."
"Please upload  an image for ""App Background"" field from Design Tab.","אנא , העלה תמונה עבור ""אפליקצית רקע "" שדה מלשונית עיצוב."
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","אנא , העלה תמונה עבור ""באנר בתצוגה ראשית"" שדה מלשונית עיצוב."
"Please upload  an image for ""Logo in Header"" field from Design Tab.","אנא , העלה תמונה עבור ""לוגו בכותר ראשי"" שדה משונית עיצוב."
"Preset Theme","הגדר מראש תבנית עיצוב"
"Preview","תצוגה מקדימה"
"Price","מחיר"
"Price Font Color","צבע גופן מחיר"
"Primary Color","צבע ראשי"
"Primary Font Color","צבע גופן ראשי"
"Problem changing or sending password.","בעיה בשינוי או שליחת סיסמא"
"Product Name3 ","שם מוצר 3 "
"Product Name3 1","שם מוצר 3 1"
"Product Name3 2","שם מוצר 3 2"
"Product is unavailable.","מוצר לא זמין"
"Product was not specified.","לא צוין מוצר"
"Product(s) currently out of stock.","מוצר (ים) ללא מלאי"
"Purchase Order Number","מספר הזמנה"
"Push Notification","הערת דחיפה"
"Push Title","כותרת דחיפה"
"Push message","הודעת דחיפה"
"Push title","כותרת דחיפה"
"Queue Date","תאריך תור"
"Queue Message","הודעת תור"
"Queue does not exist.","תור לא קיים"
"Quote instance is required.","ערכאת תור נדרשת"
"Recipient Information","פרטי מקבל"
"Recommended size 1024px x 704px. Note: Image size affects the performance of your app.","גודל מומלץ 1024px x 704px. שים לב: גודל התמונה משפיע על ביצועי האפליקציה שלך."
"Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","גודל מומלץ 320px x 230px. שים לב: גודל התמונה משפיע על ביצועי האפליקציה שלך. הקפד כי גודל התמונה קטן מ 50 KBלביצועים אופטימליים."
"Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","גודל מומלץ 320px x 258px. שים לב: גודל התמונה משפיע על ביצועי האפליקציה שלך. הקפד כי גודל התמונה קטן מ 50 KBלביצועים אופטימליים."
"Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","גודל מומלץ 320px x 367px. שים לב: גודל התמונה משפיע על ביצועי האפליקציה שלך. הקפד כי גודל התמונה קטן מ 75 KB לביצועים אופטימליים."
"Recommended size 35px x 35px.","גודל מומלץ 35px x 35px."
"Recommended size 768px x 294px. Note: Image size affects the performance of your app.","גודל מומלץ 768px x 294px. שים לב: גודל התמונה משפיע על ביצועי האפליקציה שלך."
"Recommended size 768px x 960px. Note: Image size affects the performance of your app.","גודל מומלץ 768px x 960px. שים לב: גודל התמונה משפיע על ביצועי האפליקציה שלך."
"Regular and confirmation passwords must be equal","סיסמא רגילה וסיסמת אישור צריכות להיות זהות"
"Related Product Background Color","צבע רקע של מוצרים קשורים"
"Reset theme to default","הגדר תבנית עיצוב כתבנית ברירת המחדל"
"Resubmission Key","מפתח רישום מחדש"
"Resubmit","רשום מחדש"
"Resubmit App","רשום מחדש אפליקציה"
"Resubmit Application","רשום מחדש אפליקציה"
"Review","סקירת מוצר"
"SORT BY:","סדר לפי:"
"Save","שמור"
"Save Theme","שמור תבנית עיצוב"
"Save and Continue Edit","שמור והמשך לערוך"
"Save and Submit App","שמור ורשום אפליקציה"
"Save in address book","שמור בספר הכתובות"
"Screens:","מסכים:"
"Scroll Background Color","דפדף בצבעי רקע"
"Search","חיפוש"
"Secondary Color","צבע משנה"
"Secondary Font Color","צבע גופן שמני"
"Select All","בחר הכל"
"Selected product is unavailable.","מוצר נבחר לא אפשרי"
"Sender Information","פרטי שולח"
"Settings","הגדרות"
"Shipping address has been set.","כתובת משלוח הוגדרה"
"Shipping method has been set.","שיטת משלוח הוגדרה"
"Shop","חנות"
"Shopping cart is empty.","עגלת קניות ריקה"
"Sky Blue","Sky Blue"
"Social Networking","רשתות חברתיות"
"Some emails were not sent.","חלק מהמיילים לא נשלחו"
"Sorry, no payment options are available for this order at this time.","מצטערים, אין אפשרויות קיימות עבור ההזמנה בזמן זה."
